names,urls,dates,conversion
"Norby, Jared",www.newssite.com/7,2019-01-09,0
"Norby, Jared",www.newssite.com/9,2018-12-17,0
"Noriega, Liana",www.newssite.com/7,2019-01-07,0
"Norman, Kelly",www.newssite.com/7,2019-02-13,0
"Norman, Kelly",www.newssite.com/10,2018-12-21,0
"Normatova, Derek",www.newssite.com/10,2019-01-11,0
"Norris, Alyssa",www.newssite.com/8,2019-02-10,1
"Norris, Alyssa",www.newssite.com/7,2019-01-30,0
"Norris, Candice",www.newssite.com/5,2019-01-19,0
"Norris, Candice",www.newssite.com/2,2018-12-07,0
"Norris, Lucas",www.newssite.com/8,2018-12-09,0
"Norton, Melvin",www.newssite.com/1,2018-12-22,0
"Norton, Melvin",www.newssite.com/7,2018-12-12,0
"Nowalk Jr, Katelyn",www.newssite.com/8,2019-02-09,0
"Nowalk Jr, Katelyn",www.newssite.com/10,2019-01-06,0
"Nowalk Jr, Katelyn",www.newssite.com/1,2019-01-05,0
"Nowalk Jr, Katelyn",www.newssite.com/3,2018-12-04,0
"Nuanes, Bianca",www.newssite.com/8,2018-12-13,0
"Nugent, Tyler",www.newssite.com/3,2018-12-15,1
"Nunez, Annaly",www.newssite.com/7,2019-02-16,0
"Nunez, Annaly",www.newssite.com/8,2019-02-01,0
"Nunez, Annaly",www.newssite.com/9,2019-01-20,0
"Nunez, Annaly",www.newssite.com/5,2018-12-03,0
"Nunn, Jeremiah",www.newssite.com/9,2018-12-01,0
"Nunn, Jeremiah",www.newssite.com/9,2018-11-24,0
"Nwankwo, Linelle",www.newssite.com/8,2019-02-02,0
"Nwankwo, Linelle",www.newssite.com/5,2019-01-19,0
"Nwankwo, Linelle",www.newssite.com/10,2019-01-11,0
"Nycum, Alexander",www.newssite.com/7,2019-01-12,0
"Nygaard, Troy",www.newssite.com/9,2018-11-27,0
"O Connell, Andrew",www.newssite.com/6,2019-01-29,0
"O Connell, Andrew",www.newssite.com/9,2019-01-12,0
"O Connell, Andrew",www.newssite.com/5,2018-12-23,0
"O'Connor, Darian",www.newssite.com/10,2019-02-15,0
"O'Connor, Darian",www.newssite.com/10,2018-12-27,0
"O'Dell, Amanda",www.newssite.com/4,2018-12-04,0
"O'Donnell, Anya",www.newssite.com/5,2018-12-18,0
"O'Donnell, Anya",www.newssite.com/7,2018-11-25,0
"O'Donnell, Kayla",www.newssite.com/7,2019-02-04,0
"O'Donnell, Kayla",www.newssite.com/4,2019-01-14,0
"O'Flynn, William",www.newssite.com/5,2019-02-11,0
"O'Hara, Randy",www.newssite.com/9,2019-02-19,0
"O'Hara, Randy",www.newssite.com/7,2018-12-25,0
"O'Neill, Nicholas",www.newssite.com/4,2019-01-17,0
"O'Neill, Nicholas",www.newssite.com/9,2019-01-02,0
"Oakes, Karley",www.newssite.com/8,2019-01-06,0
"Obinnah, Taelyn",www.newssite.com/4,2018-12-07,0
"Obryant, Sarah",www.newssite.com/9,2019-01-04,0
"Obryant, Sarah",www.newssite.com/3,2018-12-07,0
"Ocampo Ramirez, Dominico",www.newssite.com/10,2018-12-27,0
"Ocampo, Carlos",www.newssite.com/6,2019-01-11,0
"Ochalla, Kaleb",www.newssite.com/10,2019-02-08,0
"Ochalla, Kaleb",www.newssite.com/6,2019-01-27,0
"Odegard, Mckenzie",www.newssite.com/10,2018-12-24,0
"Odeki, Ciera",www.newssite.com/10,2019-02-18,0
"Odeki, Ciera",www.newssite.com/8,2018-12-25,0
"Odeki, Ciera",www.newssite.com/7,2018-12-25,0
"Odeki, Ciera",www.newssite.com/5,2018-12-04,0
"Oh, Eulalia",www.newssite.com/7,2019-02-06,0
"Oh, Eulalia",www.newssite.com/2,2019-01-15,0
"Oh, Eulalia",www.newssite.com/9,2019-01-13,0
"Oh, Eulalia",www.newssite.com/10,2019-01-02,0
"Oh, Eulalia",www.newssite.com/7,2018-11-25,0
"Oh, Josie",www.newssite.com/6,2019-01-12,0
"Oh, Kenny",www.newssite.com/3,2019-01-21,0
"Oh, Natalie",www.newssite.com/8,2018-12-15,0
"Ohlig, Breston",www.newssite.com/7,2019-02-21,0
"Ohlig, Breston",www.newssite.com/8,2019-01-04,0
"Ohlig, Breston",www.newssite.com/9,2018-11-23,0
"Okocha, Da Qwann",www.newssite.com/9,2019-02-18,0
"Okocha, Da Qwann",www.newssite.com/6,2018-12-11,0
"Okubo, Ashley",www.newssite.com/9,2018-12-14,0
"Okubo, Ashley",www.newssite.com/8,2018-11-29,0
"Oldfield, Chase",www.newssite.com/6,2019-02-11,0
"Olguin, Ariana",www.newssite.com/4,2019-01-10,0
"Olguin, Dennis",www.newssite.com/2,2019-01-22,0
"Olguin, Hannah",www.newssite.com/10,2019-02-12,0
"Olguin, Hannah",www.newssite.com/6,2018-12-09,0
"Olguin, Michael",www.newssite.com/4,2019-02-14,0
"Olguin, Michael",www.newssite.com/7,2018-12-18,0
"Olguin, Sequoia",www.newssite.com/8,2019-01-21,0
"Olguin, Sequoia",www.newssite.com/10,2018-12-18,0
"Olin, Elizabeth",www.newssite.com/10,2019-01-08,0
"Oliva, Edwin",www.newssite.com/4,2019-02-10,0
"Oliva, Edwin",www.newssite.com/7,2019-01-13,0
"Olivas, Zachary",www.newssite.com/4,2018-12-11,0
"Oliver, Devan",www.newssite.com/3,2019-01-26,0
"Oliver, Jasmine",www.newssite.com/8,2018-12-03,0
"Oliver, Richard",www.newssite.com/7,2019-02-15,1
"Oliver, Richard",www.newssite.com/10,2019-01-31,0
"Oliver, Richard",www.newssite.com/7,2019-01-20,0
"Ollada, Nicholas",www.newssite.com/6,2018-11-24,0
"Olmos, Daniel",www.newssite.com/10,2019-01-11,0
"Olmos, Daniel",www.newssite.com/5,2018-11-30,0
"Olson, Dominique",www.newssite.com/6,2019-01-14,0
"Olson, Katherine",www.newssite.com/7,2019-02-05,0
"Olson, Katherine",www.newssite.com/5,2019-01-08,0
"Olson, Katherine",www.newssite.com/7,2018-11-26,0
"Olson, Morgan",www.newssite.com/3,2018-12-09,0
"Olson, Sina",www.newssite.com/5,2018-12-15,0
"Olson, Sina",www.newssite.com/10,2018-12-12,0
"Omani, Roger",www.newssite.com/9,2019-02-09,0
"Omani, Roger",www.newssite.com/1,2019-01-23,0
"Oquist, Katelyn",www.newssite.com/5,2019-02-07,0
"Ordanza, Hannah",www.newssite.com/8,2018-11-25,0
"Ordunez, Bruce",www.newssite.com/9,2018-11-23,0
"Orduno, Jesse Michael",www.newssite.com/10,2018-12-12,0
"Ormiston, Syerra",www.newssite.com/8,2018-11-24,0
"Orona, Eric",www.newssite.com/9,2019-02-10,0
"Orona, Eric",www.newssite.com/10,2018-12-02,0
"Orona, Moises",www.newssite.com/3,2019-01-22,0
"Orosco Cruz, Isaiah",www.newssite.com/4,2019-02-18,0
"Orosco Cruz, Isaiah",www.newssite.com/4,2019-02-17,0
"Ortega-Nene, Neil",www.newssite.com/5,2019-02-11,0
"Ortega-Nene, Neil",www.newssite.com/7,2018-12-11,0
"Ortega, Bailey",www.newssite.com/10,2018-12-08,0
"Ortega, Brandon",www.newssite.com/9,2018-11-23,0
"Ortega, Brianna",www.newssite.com/9,2019-01-04,0
"Ortega, Francisco",www.newssite.com/7,2019-02-11,0
"Ortega, Francisco",www.newssite.com/6,2018-11-29,0
"Ortega, Janea",www.newssite.com/10,2019-01-25,0
"Ortega, Janea",www.newssite.com/4,2018-12-21,0
"Ortega, Janea",www.newssite.com/8,2018-11-25,0
"Ortega, Kaisha",www.newssite.com/6,2019-01-27,0
"Ortega, Mckayla",www.newssite.com/3,2018-12-28,0
"Ortega, Serena",www.newssite.com/10,2019-02-18,0
"Ortega, Serena",www.newssite.com/4,2019-02-16,0
"Ortega, Serena",www.newssite.com/7,2019-01-09,0
"Ortega, Serena",www.newssite.com/8,2018-11-26,0
"Ortiz, Amy",www.newssite.com/10,2019-01-03,0
"Ortiz, Amy",www.newssite.com/2,2018-12-21,0
"Ortiz, Arturo",www.newssite.com/7,2019-02-19,0
"Ortiz, Arturo",www.newssite.com/10,2019-02-07,0
"Ortiz, Arturo",www.newssite.com/10,2019-01-07,0
"Ortiz, Denisse",www.newssite.com/7,2019-01-11,1
"Ortiz, Denisse",www.newssite.com/5,2019-01-04,0
"Ortiz, Denisse",www.newssite.com/7,2018-12-12,0
"Ortiz, Denisse",www.newssite.com/10,2018-11-30,0
"Ortiz, Jamiley",www.newssite.com/10,2018-12-10,0
"Ortiz, Jamiley",www.newssite.com/6,2018-11-30,0
"Ortiz, Michael",www.newssite.com/2,2019-01-30,0
"Ortiz, Michael",www.newssite.com/9,2018-12-25,0
"Ortiz, Nathaniel",www.newssite.com/9,2018-12-22,0
"Ortiz, Samantha",www.newssite.com/9,2019-01-23,0
"Ortiz, Thomas",www.newssite.com/5,2018-12-01,0
"Osborn, Garrett",www.newssite.com/6,2019-02-08,0
"Osborne, Marquaja",www.newssite.com/8,2019-01-16,0
"Oscarson, Alexandria",www.newssite.com/6,2019-01-17,0
"Oscarson, Alexandria",www.newssite.com/5,2018-12-17,0
"Oscarson, Taylor",www.newssite.com/8,2019-01-03,0
"Oscarson, Taylor",www.newssite.com/10,2018-12-26,0
"Oscarson, Taylor",www.newssite.com/7,2018-12-13,0
"Osincup, Priyanka",www.newssite.com/10,2018-12-06,0
"Osler, Quadayzia",www.newssite.com/7,2019-01-07,0
"Osler, Victoria",www.newssite.com/8,2019-02-13,1
"Osler, Victoria",www.newssite.com/9,2018-12-19,0
"Ospina, Chantell",www.newssite.com/7,2019-01-15,0
"Ospina, Chantell",www.newssite.com/5,2018-12-07,0
"Ostlee, Charles",www.newssite.com/9,2018-12-20,0
"Ostreim, Courtney",www.newssite.com/2,2018-12-14,0
"Ostreim, Courtney",www.newssite.com/9,2018-11-25,0
"Ostrowsky, Timothy",www.newssite.com/9,2019-02-21,0
"Ostrowsky, Timothy",www.newssite.com/3,2018-11-28,0
"Ota, Maithao",www.newssite.com/7,2018-12-02,0
"Otgontulga, Sydney",www.newssite.com/8,2018-12-02,0
"Otsuki, Hannah",www.newssite.com/10,2019-01-24,0
"Otsuki, Hannah",www.newssite.com/3,2018-11-29,0
"Otsuki, Kiran",www.newssite.com/9,2018-11-27,0
"Otsuki, Majdi",www.newssite.com/9,2018-12-31,0
"Otsuki, Majdi",www.newssite.com/3,2018-12-01,0
"Otwell, Jacob",www.newssite.com/9,2018-12-09,0
"Otwell, Jacob",www.newssite.com/9,2018-12-06,0
"Ouellette, Alex",www.newssite.com/8,2019-02-21,0
"Ouk, Veronica",www.newssite.com/8,2018-11-30,0
"Overman, Kennadee",www.newssite.com/8,2019-01-26,0
"Owen, Sylvester",www.newssite.com/1,2018-12-05,0
"Owens, Diselle",www.newssite.com/5,2019-02-09,0
"Owens, Diselle",www.newssite.com/7,2019-01-08,0
"Owens, Megan",www.newssite.com/6,2019-01-10,0
"Owens, Megan",www.newssite.com/8,2018-12-22,0
"Owusu Ansah, Chase",www.newssite.com/7,2019-02-15,0
"Pacheco Delfin, Cynthia",www.newssite.com/8,2019-02-07,0
"Pacheco Rodriguez, Estevan",www.newssite.com/9,2019-01-21,0
"Pacheco Rodriguez, Estevan",www.newssite.com/10,2019-01-09,0
"Pacheco Rodriguez, Estevan",www.newssite.com/10,2018-12-24,0
"Pacheco Rodriguez, Estevan",www.newssite.com/10,2018-12-20,0
"Pacheco Rodriguez, Estevan",www.newssite.com/7,2018-12-09,0
"Pacheco, Dakota",www.newssite.com/6,2019-02-03,0
"Pacheco, Dakota",www.newssite.com/8,2019-01-26,0
"Pacheco, Dakota",www.newssite.com/10,2018-12-16,0
"Pacheco, Desirae",www.newssite.com/5,2019-02-19,0
"Pacheco, Desirae",www.newssite.com/7,2019-01-06,0
"Pacheco, Desirae",www.newssite.com/6,2019-01-06,0
"Pacheco, Ernan",www.newssite.com/3,2019-02-08,0
"Pacheco, Helvia",www.newssite.com/5,2019-02-16,0
"Pacheco, Helvia",www.newssite.com/10,2019-01-31,0
"Pacheco, Joshua",www.newssite.com/8,2019-01-24,0
"Pacheco, Kandall",www.newssite.com/5,2019-02-18,0
"Pacheco, Procopio",www.newssite.com/8,2018-12-30,0
"Pacheco, Shawnna",www.newssite.com/10,2019-01-16,0
"Pacheco, Shawnna",www.newssite.com/10,2018-12-30,0
"Pacheco, Shawnna",www.newssite.com/10,2018-12-15,0
"Pacheco, Stephanie",www.newssite.com/5,2018-12-20,0
"Padgett, Rebecca",www.newssite.com/10,2019-02-10,0
"Padgett, Rebecca",www.newssite.com/9,2019-02-06,0
"Padilla Gonzalez, Adrian",www.newssite.com/8,2019-01-19,0
"Padilla Gonzalez, Adrian",www.newssite.com/1,2019-01-05,0
"Padilla Gonzalez, Adrian",www.newssite.com/7,2018-12-29,0
"Padilla Gonzalez, Adrian",www.newssite.com/4,2018-11-29,0
"Padilla, Areli",www.newssite.com/8,2019-01-21,0
"Padilla, Brandee",www.newssite.com/8,2019-01-30,0
"Padilla, Cyrus",www.newssite.com/9,2019-01-27,0
"Padilla, Jose",www.newssite.com/4,2019-02-02,0
"Padilla, Lee",www.newssite.com/6,2019-01-20,0
"Padilla, Lee",www.newssite.com/10,2018-12-07,0
"Padua, Austen",www.newssite.com/9,2019-01-26,0
"Padua, Austen",www.newssite.com/8,2019-01-07,0
"Padua, Austen",www.newssite.com/10,2018-12-05,0
"Padua, Austen",www.newssite.com/10,2018-12-01,0
"Page, Breann",www.newssite.com/9,2019-02-20,0
"Page, Breann",www.newssite.com/4,2019-02-17,0
"Page, Breann",www.newssite.com/6,2019-01-06,0
"Pak, Keaton",www.newssite.com/10,2019-01-31,0
"Palacios, Deshawn",www.newssite.com/9,2019-01-29,0
"Palandeng, David",www.newssite.com/5,2019-01-29,0
"Palandeng, David",www.newssite.com/8,2018-11-28,0
"Pallister, Christian",www.newssite.com/8,2019-02-20,0
"Pallister, Christian",www.newssite.com/9,2019-01-29,0
"Pallister, Christian",www.newssite.com/5,2018-11-27,0
"Pallister, Christian",www.newssite.com/7,2018-11-25,0
"Palma, Kimberly",www.newssite.com/7,2018-12-27,0
"Palmer, Matea",www.newssite.com/10,2019-01-21,0
"Palmer, Matea",www.newssite.com/10,2018-12-13,0
"Palmer, Randal",www.newssite.com/8,2019-01-10,0
"Palmier, Miranda",www.newssite.com/10,2019-01-21,0
"Palomino, Gary",www.newssite.com/7,2019-02-07,0
"Pan, Amanda",www.newssite.com/10,2018-11-23,1
"Paner, Thuy",www.newssite.com/10,2019-02-04,0
"Papadopoulos, Elizabeth",www.newssite.com/4,2018-12-15,0
"Papke, Sean",www.newssite.com/6,2019-02-16,0
"Papke, Sean",www.newssite.com/7,2018-12-04,0
"Paradela, Marielle",www.newssite.com/8,2019-01-10,0
"Paradela, Marielle",www.newssite.com/7,2018-11-29,0
"Paranto, Darian",www.newssite.com/10,2018-12-26,0
"Paredes, Adrianna",www.newssite.com/10,2019-02-03,1
"Parekh, Tyler",www.newssite.com/3,2018-12-02,0
"Parets, Alexander",www.newssite.com/7,2019-02-13,0
"Parets, Alexander",www.newssite.com/10,2018-12-19,0
"Park, Aishwarya",www.newssite.com/8,2019-02-08,0
"Park, Eleana",www.newssite.com/8,2019-01-21,0
"Park, Emma",www.newssite.com/4,2018-12-28,0
"Park, Nehumi",www.newssite.com/7,2019-01-14,0
"Park, Randy",www.newssite.com/9,2019-02-11,0
"Park, Riana",www.newssite.com/5,2019-01-01,0
"Park, Riana",www.newssite.com/4,2018-12-06,0
"Parker, Alyssa",www.newssite.com/3,2019-01-16,0
"Parker, Samantha",www.newssite.com/9,2018-12-21,0
"Parker, Samantha",www.newssite.com/9,2018-12-03,0
"Parker, Tristan",www.newssite.com/10,2019-02-13,0
"Parker, Tristan",www.newssite.com/2,2018-12-01,0
"Parker, Zainab",www.newssite.com/3,2019-01-26,0
"Parker, Zainab",www.newssite.com/4,2019-01-07,0
"Parkhurst, Melissa",www.newssite.com/9,2019-01-13,0
"Parkhurst, Melissa",www.newssite.com/6,2019-01-12,0
"Parks, Elechia",www.newssite.com/9,2019-01-15,0
"Parmar, Thomas",www.newssite.com/7,2018-12-27,0
"Parmenter, Alicia",www.newssite.com/9,2019-02-02,0
"Parmenter, Alicia",www.newssite.com/6,2019-01-19,0
"Parmenter, Alicia",www.newssite.com/8,2018-12-29,0
"Parmenter, Alicia",www.newssite.com/8,2018-12-14,0
"Parmiter, Jason",www.newssite.com/3,2019-01-29,0
"Parmiter, Jesse",www.newssite.com/10,2018-12-26,0
"Parmiter, Jesse",www.newssite.com/2,2018-12-08,0
"Parmiter, Jesse",www.newssite.com/10,2018-11-29,0
"Parnell, Nicole",www.newssite.com/4,2019-01-26,0
"Parnell, Nicole",www.newssite.com/9,2018-12-31,0
"Parra, Kristen",www.newssite.com/10,2019-02-20,0
"Parra, Kristen",www.newssite.com/6,2019-02-18,0
"Parra, Kristen",www.newssite.com/4,2018-11-26,0
"Parrilla, Anjellica",www.newssite.com/9,2018-12-05,0
"Parrilla, Anjellica",www.newssite.com/2,2018-11-27,0
"Partee, Dominique",www.newssite.com/4,2018-12-17,0
"Parton, Amanual",www.newssite.com/3,2019-01-26,0
"Parton, Amanual",www.newssite.com/4,2018-12-30,0
"Parton, Kianna",www.newssite.com/9,2019-01-22,0
"Parton, Kianna",www.newssite.com/4,2018-12-17,0
"Parton, Kianna",www.newssite.com/7,2018-12-01,0
"Paskemin, Alexa",www.newssite.com/8,2019-02-14,0
"Paskemin, Isaac",www.newssite.com/6,2019-01-05,0
"Paskemin, Isaac",www.newssite.com/3,2018-12-08,0
"Paskemin, Logan",www.newssite.com/7,2019-02-05,1
"Paskvalich, Mandi",www.newssite.com/9,2019-02-15,0
"Patel, Alexander",www.newssite.com/2,2018-12-16,0
"Patel, Kownoon",www.newssite.com/10,2019-01-02,0
"Patilla, Bisma",www.newssite.com/5,2019-02-11,0
"Patin, Dylan",www.newssite.com/3,2019-01-07,0
"Patrick, Jessica",www.newssite.com/7,2019-02-20,1
"Patrick, Jessica",www.newssite.com/6,2019-01-28,0
"Patrick, Jessica",www.newssite.com/3,2019-01-23,0
"Patterson, Mario",www.newssite.com/3,2019-02-01,0
"Patterson, Mario",www.newssite.com/10,2018-12-17,0
"Patterson, Shanice",www.newssite.com/2,2019-01-13,0
"Patterson, Shanice",www.newssite.com/4,2018-12-06,0
"Patterson, Shanity",www.newssite.com/4,2018-11-26,0
"Patterson, Zeidra",www.newssite.com/5,2019-02-20,0
"Patterson, Zeidra",www.newssite.com/7,2018-12-15,0
"Paul, Mercelia",www.newssite.com/3,2019-02-15,1
"Paul, Mercelia",www.newssite.com/7,2019-02-11,0
"Paul, Mercelia",www.newssite.com/10,2019-01-06,0
"Paul, Mercelia",www.newssite.com/10,2018-12-05,0
"Pauli, Jasmine",www.newssite.com/3,2019-02-21,0
"Pauli, Jasmine",www.newssite.com/5,2019-01-08,0
"Pavisook, Phanesha",www.newssite.com/10,2019-02-02,0
"Paxtonlyon, Madison",www.newssite.com/6,2019-01-29,0
"Paxtonlyon, Madison",www.newssite.com/4,2019-01-14,0
"Paxtonlyon, Madison",www.newssite.com/8,2019-01-03,0
"Payan, Juan",www.newssite.com/10,2019-02-07,0
"Payan, Juan",www.newssite.com/9,2019-01-29,0
"Payne, Charles",www.newssite.com/4,2019-01-20,0
"Payne, Terry",www.newssite.com/5,2018-12-26,0
"Payne, Timothy",www.newssite.com/7,2019-02-16,0
"Payne, Timothy",www.newssite.com/9,2019-01-07,0
"Payne, Timothy",www.newssite.com/5,2018-12-30,0
"Payne, Timothy",www.newssite.com/10,2018-12-16,0
"Payte, Olivya",www.newssite.com/9,2019-01-03,0
"Payton, Gaghe",www.newssite.com/9,2019-01-17,0
"Peavler, Dhipthika",www.newssite.com/9,2019-01-31,0
"Peavler, Dhipthika",www.newssite.com/8,2019-01-31,0
"Pebworth-Brown, Jyni",www.newssite.com/10,2019-02-03,0
"Pebworth-Brown, Jyni",www.newssite.com/9,2019-01-08,0
"Pebworth-Brown, Jyni",www.newssite.com/6,2019-01-02,0
"Pebworth-Brown, Jyni",www.newssite.com/7,2018-12-29,0
"Pecina, Dennis",www.newssite.com/7,2019-01-01,0
"Peckham, Aimee",www.newssite.com/8,2019-01-04,0
"Peckham, Aimee",www.newssite.com/9,2019-01-01,0
"Peckham, Aimee",www.newssite.com/9,2018-12-14,0
"Peckham, Aimee",www.newssite.com/5,2018-11-26,0
"Pedersen, Eric",www.newssite.com/4,2018-11-24,0
"Peebles, Leonard",www.newssite.com/8,2019-02-07,0
"Peebles, Leonard",www.newssite.com/7,2019-01-22,0
"Peebles, Leonard",www.newssite.com/3,2018-12-14,0
"Peebles, Leonard",www.newssite.com/9,2018-11-29,0
"Peebles, Timothy",www.newssite.com/10,2018-11-24,0
"Peevy, Aaliyah",www.newssite.com/4,2018-12-28,0
"Peevy, Aaliyah",www.newssite.com/4,2018-11-24,0
"Peil, Jerrica",www.newssite.com/3,2019-01-30,0
"Peirce, Jake",www.newssite.com/9,2018-12-25,0
"Peirce, Jake",www.newssite.com/7,2018-12-24,0
"Peleg, Diederick",www.newssite.com/10,2019-02-05,1
"Peleg, Diederick",www.newssite.com/10,2018-12-15,0
"Pelletier, Madison",www.newssite.com/5,2019-01-11,0
"Pelletier, Madison",www.newssite.com/3,2018-11-26,0
"Peltzman, Savannah",www.newssite.com/7,2019-02-17,0
"Peluso, Soo Ho",www.newssite.com/3,2019-02-16,0
"Pena-Mares, Abisai",www.newssite.com/9,2018-12-23,0
"Pena, Andrew",www.newssite.com/4,2018-12-29,0
"Pena, William",www.newssite.com/6,2019-02-07,0
"Pena, William",www.newssite.com/7,2018-12-17,0
"Penate, Dean",www.newssite.com/2,2019-02-18,0
"Penate, Dean",www.newssite.com/9,2019-02-09,0
"Penn, Evan",www.newssite.com/5,2018-12-24,0
"Penn, Evan",www.newssite.com/10,2018-12-10,0
"Pensoneau, Aiden",www.newssite.com/8,2019-01-28,0
"Penuelas, Sofia",www.newssite.com/10,2019-02-05,0
"Peppers, Rosa",www.newssite.com/8,2019-01-23,0
"Peppers, Rosa",www.newssite.com/8,2019-01-12,0
"Peraza-Diaz, Jessica",www.newssite.com/7,2019-01-19,0
"Peraza-Diaz, Jessica",www.newssite.com/9,2018-12-11,0
"Percell, Jessica",www.newssite.com/10,2019-01-23,0
"Percell, Jessica",www.newssite.com/10,2019-01-07,0
"Perea, Kierran",www.newssite.com/10,2019-02-21,0
"Perea, Xandria",www.newssite.com/5,2019-02-11,0
"Perea, Xandria",www.newssite.com/7,2018-11-24,0
"Peredo, Alejandra",www.newssite.com/9,2019-01-01,0
"Pereyra, Damon",www.newssite.com/5,2018-12-11,0
"Pereyra, Damon",www.newssite.com/10,2018-11-24,0
"Perez Tapia, Alyssa",www.newssite.com/10,2018-12-15,0
"Perez Tapia, Alyssa",www.newssite.com/9,2018-12-10,0
"Perez-Gutierrez, Marilyn",www.newssite.com/8,2019-01-04,0
"Perez, Cassandra",www.newssite.com/3,2019-01-21,0
"Perez, Elijah",www.newssite.com/5,2018-11-23,0
"Perez, Emilio",www.newssite.com/9,2018-12-29,0
"Perez, Isaac",www.newssite.com/3,2019-02-05,0
"Perez, Jamie",www.newssite.com/7,2019-02-13,0
"Perez, Jamie",www.newssite.com/9,2019-01-26,0
"Perez, Jeremiah",www.newssite.com/5,2019-01-02,0
"Perez, Kassaundra",www.newssite.com/6,2019-02-10,0
"Perez, Laura",www.newssite.com/6,2019-02-14,0
"Perez, Manuel",www.newssite.com/8,2019-02-10,0
"Perez, Manuel",www.newssite.com/10,2018-12-02,0
"Perez, Neari",www.newssite.com/6,2019-01-08,1
"Perez, Vivian",www.newssite.com/5,2019-02-17,0
"Perez, Vivian",www.newssite.com/4,2019-02-15,0
"Perkins, Adelina",www.newssite.com/4,2019-01-31,0
"Perkins, Adelina",www.newssite.com/9,2019-01-22,0
"Perkins, Adelina",www.newssite.com/5,2018-11-23,0
"Perkins, Christopher",www.newssite.com/6,2019-02-13,0
"Perkins, Koran",www.newssite.com/10,2018-12-22,0
"Perkins, Koran",www.newssite.com/4,2018-12-12,0
"Perkins, Marriah",www.newssite.com/2,2019-02-19,1
"Perkins, Marriah",www.newssite.com/4,2019-01-21,0
"Perkins, Marriah",www.newssite.com/4,2019-01-17,0
"Perkins, Marriah",www.newssite.com/6,2019-01-14,0
"Perkins, Marriah",www.newssite.com/7,2018-12-24,0
"Perkins, Shane",www.newssite.com/8,2019-02-06,1
"Perkins, Shane",www.newssite.com/3,2019-01-08,0
"Perrin, Alan",www.newssite.com/9,2019-02-09,0
"Perrin, Alan",www.newssite.com/10,2019-01-25,0
"Perrin, Alan",www.newssite.com/5,2018-11-27,0
"Perrino-Johnson, Dallas",www.newssite.com/4,2019-02-17,0
"Perrino-Johnson, Dallas",www.newssite.com/10,2019-02-09,0
"Perrino-Johnson, Dallas",www.newssite.com/4,2018-12-01,0
"Perrino-Johnson, Marquise",www.newssite.com/6,2018-12-17,0
"Perrino-Johnson, Tyneasha",www.newssite.com/10,2019-02-15,0
"Perrino-Johnson, Tyneasha",www.newssite.com/9,2018-12-10,0
"Perrino-Johnson, Tyneasha",www.newssite.com/5,2018-12-06,0
"Perry, Aarin",www.newssite.com/10,2019-01-23,0
"Perry, Adam",www.newssite.com/8,2019-01-13,0
"Perry, Braeton",www.newssite.com/9,2019-02-12,1
"Perry, Braeton",www.newssite.com/9,2018-11-30,0
"Perry, Brian",www.newssite.com/7,2018-11-24,0
"Perry, Sable",www.newssite.com/1,2019-02-02,0
"Perry, Sable",www.newssite.com/8,2019-01-06,0
"Perry, Sable",www.newssite.com/7,2018-12-27,0
"Perry, Shanya",www.newssite.com/5,2019-02-04,0
"Perry, Shanya",www.newssite.com/7,2018-12-24,0
"Perryman, Gabrielle",www.newssite.com/3,2019-02-07,0
"Perryman, Gabrielle",www.newssite.com/9,2019-02-04,0
"Pesek, Mary",www.newssite.com/3,2019-02-02,0
"Pesek, Mary",www.newssite.com/5,2018-12-25,0
"Peterson, Bryshaun",www.newssite.com/8,2018-12-18,0
"Peterson, Sierra",www.newssite.com/4,2019-01-16,0
"Peterson, Sierra",www.newssite.com/10,2018-12-31,0
"Petrushka, James",www.newssite.com/8,2019-01-21,0
"Petry, Braden",www.newssite.com/9,2019-01-15,0
"Petry, Braden",www.newssite.com/7,2018-12-16,0
"Pfannenstiel, Hannah",www.newssite.com/6,2019-01-22,0
"Pfannenstiel, Hannah",www.newssite.com/5,2019-01-01,0
"Pfifer, Brandon",www.newssite.com/2,2019-02-06,0
"Pfifer, Brandon",www.newssite.com/7,2019-02-01,0
"Pfifer, Brandon",www.newssite.com/10,2019-01-03,0
"Pham, Alexandria",www.newssite.com/9,2019-02-16,0
"Pham, Doan Anh",www.newssite.com/8,2018-12-20,0
"Pham, Hanna",www.newssite.com/3,2019-02-18,0
"Pham, Hanna",www.newssite.com/7,2019-02-13,0
"Pham, Hanna",www.newssite.com/10,2018-12-30,0
"Pham, Joseph",www.newssite.com/9,2019-02-14,0
"Pham, Karen",www.newssite.com/3,2018-11-28,0
"Pham, Mason",www.newssite.com/10,2018-12-26,0
"Pham, Mason",www.newssite.com/9,2018-12-18,0
"Pham, Matthew",www.newssite.com/3,2019-01-05,0
"Pham, Matthew",www.newssite.com/9,2018-12-18,0
"Pham, Matthew",www.newssite.com/7,2018-12-04,0
"Pham, Matthew",www.newssite.com/10,2018-11-30,0
"Pham, Michael",www.newssite.com/8,2018-12-11,1
"Pham, Sophearath",www.newssite.com/10,2019-01-02,0
"Phan, Alfred",www.newssite.com/10,2019-02-07,0
"Phan, Chul",www.newssite.com/10,2019-01-07,0
"Phan, Chul",www.newssite.com/3,2018-12-03,0
"Phan, Tina",www.newssite.com/10,2018-12-31,0
"Phan, Tina",www.newssite.com/4,2018-11-30,0
